match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.1,India,Australia,Pratika Rawal,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.2,India,Australia,Pratika Rawal,S Mandhana,ML Schutt,0,0,,,,,,lbw,Pratika Rawal,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.3,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.4,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.5,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,0.6,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.1,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.2,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.3,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.4,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.5,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.6,India,Australia,S Mandhana,Shafali Verma,D Brown,0,1,1,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,1.7,India,Australia,S Mandhana,Shafali Verma,D Brown,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.1,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.2,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.3,India,Australia,S Mandhana,Shafali Verma,ML Schutt,4,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.4,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.5,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,2.6,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.1,India,Australia,Shafali Verma,S Mandhana,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.2,India,Australia,Shafali Verma,S Mandhana,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.3,India,Australia,Shafali Verma,S Mandhana,D Brown,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.4,India,Australia,S Mandhana,Shafali Verma,D Brown,0,1,1,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.5,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.6,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,3.7,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.1,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.2,India,Australia,Shafali Verma,S Mandhana,ML Schutt,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.3,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.4,India,Australia,S Mandhana,Shafali Verma,ML Schutt,2,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.5,India,Australia,S Mandhana,Shafali Verma,ML Schutt,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,4.6,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.1,India,Australia,S Mandhana,Shafali Verma,D Brown,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.2,India,Australia,Shafali Verma,S Mandhana,D Brown,0,1,1,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.3,India,Australia,Shafali Verma,S Mandhana,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.4,India,Australia,Shafali Verma,S Mandhana,D Brown,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.5,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.6,India,Australia,S Mandhana,Shafali Verma,D Brown,2,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,5.7,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.1,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.2,India,Australia,Shafali Verma,S Mandhana,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.3,India,Australia,Shafali Verma,S Mandhana,ML Schutt,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.4,India,Australia,S Mandhana,Shafali Verma,ML Schutt,4,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.5,India,Australia,S Mandhana,Shafali Verma,ML Schutt,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,6.6,India,Australia,S Mandhana,Shafali Verma,ML Schutt,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,7.1,India,Australia,S Mandhana,Shafali Verma,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,7.2,India,Australia,S Mandhana,Shafali Verma,D Brown,1,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,7.3,India,Australia,Shafali Verma,S Mandhana,D Brown,0,0,,,,,,,,,
1478915,2025/26,2026-02-24,"Allan Border Field, Brisbane",1,7.4,India,Australia,Shafali Verma,S Mandhana,D Brown,0,1,1,,,,,,,,
